GEOID,NAMELSAD,ALAND,area_km2,C000,job_density,log_density,INTPTLAT,INTPTLON
060730176062,Block Group 2,712150,0.71215,1125.0,1579.723372884926,7.3656378521882315,+33.0500659,-117.2733053
060730176051,Block Group 1,1111468,1.111468,1147.0,1031.9685317076155,6.9401920056426745,+33.0560338,-117.2823610
060730100183,Block Group 3,1419083,1.419083,51.0,35.93870125989812,3.6092598160560687,+32.5799363,-117.0186768
060730167043,Block Group 3,2406739,2.406739,120.0,49.85999728263015,3.929076706565544,+32.8336892,-116.9458849
060730127002,Block Group 2,327267,0.327267,358.0,1093.908032279454,6.998425649937459,+32.6349746,-117.0887569
060730213062,Block Group 2,8803734,8.803734,171.0,19.423576405193522,3.016689939672867,+32.6742237,-116.9391781
060730134243,Block Group 3,1180673,1.180673,1862.0,1577.0666391117607,7.363955730623001,+32.6544845,-116.9563186
060730213061,Block Group 1,987609,0.987609,88.0,89.10408876387315,4.500965543871798,+32.6643688,-116.9584284
060730133203,Block Group 3,3645263,3.645263,10.0,2.743286286887942,1.3199639119412712,+32.6110686,-116.9392903
060730133173,Block Group 3,14383058,14.383058,3191.0,221.85824460973458,5.4065358949376785,+32.6004226,-116.9962099
060730134223,Block Group 3,3201416,3.201416,186.0,58.09929106370431,4.079218928802107,+32.6760035,-116.9983507
060730154071,Block Group 1,623406,0.623406,225.0,360.9204916218323,5.891424551298385,+32.7839304,-116.9469003
060730083463,Block Group 3,4189473,4.189473,112.0,26.733672707760622,3.3226472961428573,+32.9174573,-117.1865701
060730136081,Block Group 1,787039,0.787039,81.0,102.91739037074402,4.643596260141185,+32.7518852,-116.9345889
060730133191,Block Group 1,618766,0.618766,72.0,116.36062744236108,4.765251480125488,+32.6424106,-116.9497162
060730191103,Block Group 3,30234083,30.234083,1863.0,61.61919976206985,4.137071936545921,+33.2697250,-116.9648347
060730135062,Block Group 2,314201,0.314201,74.0,235.51802826852875,5.466024434491907,+32.7293559,-116.9583476
060730100172,Block Group 2,1491437,1.491437,1374.0,921.2591614664248,6.8268262702484535,+32.5719258,-117.0207523
060730171131,Block Group 1,919220,0.91922,65.0,70.71212549770458,4.272659847640755,+33.0954485,-117.2183567
060730154081,Block Group 1,1991752,1.991752,181.0,90.87476754134049,4.52042642736752,+32.7773511,-116.9366469
060730139062,Block Group 2,953658,0.953658,114.0,119.53970920392845,4.791979235607393,+32.7305979,-117.0043997
060730133241,Block Group 1,404780,0.40478,77.0,190.22678986115915,5.25346010513881,+32.6292227,-116.9845652
060730133251,Block Group 1,365343,0.365343,49.0,134.12053878136436,4.9061672599202835,+32.6201631,-116.9994622
060730203121,Block Group 1,13870621,13.870621,82.0,5.91177568762062,1.933226578373974,+33.0798249,-117.1365052
060730167051,Block Group 1,602026,0.602026,950.0,1578.0049366638652,7.364550140700321,+32.8534866,-116.9287451
060730166074,Block Group 4,1216256,1.216256,1831.0,1505.4396442854136,7.317504294233383,+32.8455585,-116.9616709
060730209044,Block Group 4,81227383,81.227383,28.0,0.34471133952450494,0.29617937256628135,+33.0624360,-116.6711038
060730201101,Block Group 1,6884282,6.884282,122.0,17.7215285486562,2.929674120956183,+33.1677180,-117.0674287
060730203132,Block Group 2,765002,0.765002,1271.0,1661.433564879569,7.416037810756853,+33.1120802,-117.1091083
060730202144,Block Group 4,202175,0.202175,366.0,1810.3128477803884,7.501807191600413,+33.1256622,-117.0787006
060730202021,Block Group 1,332656,0.332656,142.0,426.8673945457169,6.058813321748095,+33.1327352,-117.0727679
060730201102,Block Group 2,3191636,3.191636,197.0,61.72383066239383,4.13874144978926,+33.1638678,-117.0479883
060730200294,Block Group 4,3173075,3.173075,7615.0,2399.880242351662,7.7835907167397504,+33.1375333,-117.1920350
060730200211,Block Group 1,247733,0.247733,288.0,1162.5419302232644,7.059224020101815,+33.1439070,-117.1649795
060730200444,Block Group 4,5604347,5.604347,182.0,32.474791443142266,3.5107926613305622,+33.1170652,-117.1808072
060730200283,Block Group 3,169653,0.169653,1470.0,8664.745097345758,9.067133187759907,+33.1413808,-117.1673986
060730193042,Block Group 2,941370,0.94137,159.0,168.9027693680487,5.135226328533558,+33.2162993,-117.2806609
060730192102,Block Group 2,159091,0.159091,27.0,169.71418873474929,5.13999074722917,+33.2194395,-117.2207315
060730192092,Block Group 2,19415854,19.415854,340.0,17.511462539839865,2.9183901369615657,+33.2355567,-117.2008485
060730193033,Block Group 3,2138157,2.138157,323.0,151.0646785993732,5.024305947440688,+33.2276195,-117.2552816
060730186191,Block Group 1,12583973,12.583973,175.0,13.906577835155876,2.701802580980916,+33.2909348,-117.2589840
060730004002,Block Group 2,434343,0.434343,12930.0,29769.0995365414,10.301259797522587,+32.7542810,-117.1661910
060730193051,Block Group 1,558937,0.558937,109.0,195.01303366926862,5.278181155332198,+33.2214466,-117.2666017
060730191052,Block Group 2,22280263,22.280263,317.0,14.22783923152074,2.723125281038775,+33.2322379,-117.0732621
060730191111,Block Group 1,6929856,6.929856,315.0,45.45548998420746,3.8384946495396957,+33.2083623,-117.0148965
060730208072,Block Group 2,39924321,39.924321,247.0,6.186705091365236,1.9722328040233148,+33.0818326,-116.7676299
060730207122,Block Group 2,3641853,3.641853,148.0,40.63865290554012,3.7290288922518053,+33.1315437,-117.0237168
060730208131,Block Group 1,1623955,1.623955,51.0,31.404811093903465,3.478306902327229,+33.0345538,-116.8593259
060730133211,Block Group 1,357372,0.357372,151.0,422.5289054542605,6.048621765491998,+32.6175619,-116.9582856
060730093054,Block Group 4,103683,0.103683,18.0,173.60608778681174,5.162532509846983,+32.7860624,-117.1269976
060730163013,Block Group 3,362983,0.362983,179.0,493.13604218379373,6.202810868311342,+32.8007021,-116.9545309
060730200382,Block Group 2,6293993,6.293993,753.0,119.63788329602527,4.792793358482587,+33.1681072,-117.1699660
060730051032,Block Group 2,982834,0.982834,2418.0,2460.232348494252,7.808417458162967,+32.6978029,-117.1559017
060730051022,Block Group 2,60135,0.060135,519.0,8630.581192317286,9.0631829877254,+32.7104589,-117.1551031
060730054011,Block Group 1,201848,0.201848,3396.0,16824.541238952082,9.730653322729676,+32.7083048,-117.1579466
060730200214,Block Group 4,814557,0.814557,217.0,266.40247398279064,5.588754916617529,+33.1493472,-117.1693397
060730207123,Block Group 3,1195498,1.195498,148.0,123.79778134300518,4.826694678077023,+33.1421459,-117.0313587
060730051023,Block Group 3,126599,0.126599,3305.0,26106.0513906113,10.169960725044577,+32.7079181,-117.1538573
060730051021,Block Group 1,40307,0.040307,90.0,2232.8627781774876,7.711487553471106,+32.7104747,-117.1528248
060730004004,Block Group 4,392876,0.392876,4322.0,11000.926500982498,9.305825672898864,+32.7551190,-117.1615137
060730051031,Block Group 1,167176,0.167176,507.0,3032.7319710963297,8.017548814244853,+32.7027101,-117.1483627
060730051012,Block Group 2,135331,0.135331,669.0,4943.434985332259,8.506017977737413,+32.7078450,-117.1498098
060730051011,Block Group 1,91283,0.091283,414.0,4535.346121402671,8.419877147920346,+32.7104738,-117.1498337
060730003013,Block Group 3,203323,0.203323,52.0,255.75070208486005,5.54810558331266,+32.7436440,-117.1655891
060730018011,Block Group 1,169458,0.169458,181.0,1068.1112724096827,6.974582995794831,+32.7619822,-117.1119106
060730003022,Block Group 2,99553,0.099553,549.0,5514.650487679929,8.615344873540879,+32.7430139,-117.1627521
060730003021,Block Group 1,397417,0.397417,4350.0,10945.681739834983,9.300791651861525,+32.7446498,-117.1590620
060730018012,Block Group 2,144490,0.14449,209.0,1446.4668835213508,7.277570330789133,+32.7629759,-117.1158402
060730003012,Block Group 2,74355,0.074355,215.0,2891.533857844126,7.969888164390552,+32.7466850,-117.1627366
060730150022,Block Group 2,816894,0.816894,7281.0,8913.029107815702,9.095381618905668,+32.7794611,-117.0101063
060730003011,Block Group 1,124114,0.124114,51.0,410.912548141225,6.0208110650256605,+32.7473527,-117.1666817
060730002024,Block Group 4,276253,0.276253,185.0,669.6759854191628,6.508286137215172,+32.7448863,-117.1727444
060730002012,Block Group 2,357845,0.357845,1001.0,2797.300507202839,7.936767550174194,+32.7528039,-117.1711982
060730150013,Block Group 3,402229,0.402229,157.0,390.3249144144256,5.969538198067116,+32.7887060,-117.0159589
060730150012,Block Group 2,447587,0.447587,154.0,344.0671869379584,5.843739142818769,+32.7830880,-117.0167280
060730207112,Block Group 2,31249383,31.249383,211.0,6.752133314120154,2.0479680718245126,+33.1523527,-116.9788851
060730149023,Block Group 3,625845,0.625845,555.0,886.8010449871773,6.7887476694517055,+32.7707520,-117.0156839
060730147013,Block Group 3,499170,0.49917,42.0,84.13967185527976,4.444293106214516,+32.7631842,-117.0413644
060730147011,Block Group 1,345805,0.345805,212.0,613.0622749815648,6.420096348055378,+32.7655636,-117.0367270
060730147022,Block Group 2,862368,0.862368,164.0,190.1740324316301,5.253184177751691,+32.7609161,-117.0490624
060730102011,Block Group 1,6026930,6.02693,361.0,59.89782526095375,4.109197464077475,+32.5599268,-117.1209865
060730093071,Block Group 1,649278,0.649278,6013.0,9261.056126959484,9.133681346940225,+32.7647842,-117.1587425
060730102013,Block Group 3,148978,0.148978,167.0,1120.9708816066802,7.022842133523667,+32.5815057,-117.1309922
060730102022,Block Group 2,205336,0.205336,68.0,331.16453033077494,5.805630419446069,+32.5780507,-117.1270828
060730102012,Block Group 2,291806,0.291806,20.0,68.53868666168619,4.241883240316905,+32.5729209,-117.1206433
060730210021,Block Group 1,751688843,751.688843,362.0,0.48158224426380103,0.393110600674766,+33.3725318,-116.3550545
060730176014,Block Group 4,4134397,4.134397,780.0,188.66112760820985,5.2452389408571305,+33.0821964,-117.2792132
060730076012,Block Group 2,1342809,1.342809,1408.0,1048.54822986739,6.9561150932952,+32.7695739,-117.2435975
060730093074,Block Group 4,1543915,1.543915,13265.0,8591.794237377058,9.058679251649716,+32.7703765,-117.1431871
060730093072,Block Group 2,2274778,2.274778,13506.0,5937.282671100213,8.689175257946191,+32.7795716,-117.1230425
060730093073,Block Group 3,159307,0.159307,89.0,558.6697383040294,6.327346856727955,+32.7784538,-117.1332473
060730092031,Block Group 1,887532,0.887532,239.0,269.286065178495,5.599480898784772,+32.7792997,-117.1456866
060730092042,Block Group 2,1559209,1.559209,1196.0,767.0556031936705,6.643862130518678,+32.7870542,-117.1393166
060730167031,Block Group 1,1114427,1.114427,742.0,665.8130142216582,6.502509668115178,+32.8467608,-116.9503006
060730203122,Block Group 2,653151,0.653151,155.0,237.3111271359915,5.473577076829058,+33.1033765,-117.1093481
060730203131,Block Group 1,6954890,6.95489,16706.0,2402.0509310715197,7.78449443029818,+33.1186197,-117.1121525
060730189054,Block Group 4,1135081,1.135081,61.0,53.74065815567347,4.0026067268444825,+33.3721076,-117.2348088
060730210012,Block Group 2,180168497,180.168497,115.0,0.6382913878667701,0.493653862080444,+33.1765052,-116.3854362
060730091081,Block Group 1,1117622,1.117622,4554.0,4074.7229385248324,8.312803418166938,+32.7706956,-117.2038124
060730164033,Block Group 3,276825,0.276825,277.0,1000.6321683373973,6.9093861167803725,+32.8016825,-116.9313166
060730093081,Block Group 1,217067,0.217067,441.0,2031.6307868077597,7.617086187104633,+32.7751347,-117.1436460
060730091074,Block Group 4,167974,0.167974,6.0,35.71981378070415,3.603316494407844,+32.7701447,-117.1824766
060730095043,Block Group 3,5755445,5.755445,468.0,81.31430323806413,4.410544886483757,+32.9004637,-117.0811360
060730091082,Block Group 2,434846,0.434846,661.0,1520.0783725732788,7.32717481793595,+32.7707216,-117.1985485
060730166152,Block Group 2,2112988,2.112988,1982.0,938.0081666341692,6.844824176331432,+32.8462115,-116.9780656
060730166071,Block Group 1,468458,0.468458,68.0,145.15708985650795,4.984682001201771,+32.8607967,-116.9650593
060730208063,Block Group 3,416508,0.416508,330.0,792.3017084905932,6.676203613955699,+33.0343945,-116.8763425
060730168121,Block Group 1,19852984,19.852984,471.0,23.72439327004948,3.2077903380792527,+32.8728267,-116.8357461
060730074011,Block Group 1,80416,0.080416,26.0,323.31874253879823,5.781726805472438,+32.7513205,-117.2309839
060730166211,Block Group 1,5136187,5.136187,266.0,51.78939162456508,3.966310254324433,+32.8723020,-116.9941687
060730200293,Block Group 3,446264,0.446264,1203.0,2695.713747916032,7.899789180286173,+33.1337252,-117.2025705
060730168132,Block Group 2,3074777,3.074777,92.0,29.92086905814633,3.431431329991323,+32.8548405,-116.8834525
060730083242,Block Group 2,257294,0.257294,19.0,73.84548415431374,4.315425777105896,+32.9476796,-117.2559239
060730172021,Block Group 1,2187881,2.187881,1054.0,481.74466527201434,6.1794878705422605,+32.9692809,-117.2613378
060730166192,Block Group 2,3903818,3.903818,1227.0,314.3076854505,5.753548941295179,+32.8248931,-117.0120859
060730198101,Block Group 1,5668140,5.66814,729.0,128.61361928251594,4.864557865453366,+33.1552872,-117.2590676
060730186201,Block Group 1,294256,0.294256,22.0,74.76483062367461,4.327634209037216,+33.2614018,-117.2943439
060730197012,Block Group 2,544737,0.544737,110.0,201.9323086186545,5.31287246835276,+33.1867943,-117.2602885
060730191091,Block Group 1,12249267,12.249267,110.0,8.980129178341855,2.300596033961232,+33.3205231,-117.1338945
060730188042,Block Group 2,8682242,8.682242,231.0,26.606031022862528,3.318034264173215,+33.3343841,-117.2033306
060730186183,Block Group 3,287577,0.287577,94.0,326.8689776998856,5.792614070347395,+33.2518868,-117.3024081
060730185194,Block Group 4,392577,0.392577,220.0,560.3996158715361,6.330432979694446,+33.1908532,-117.2820281
060730186182,Block Group 2,331536,0.331536,66.0,199.07340379325322,5.298684318179317,+33.2528206,-117.3062652
060730186211,Block Group 1,601061,0.601061,501.0,833.5260481049345,6.726863956641027,+33.2260756,-117.3341307
060730186133,Block Group 3,393676,0.393676,22.0,55.883518426320116,4.041005640584735,+33.2310871,-117.3403083
060730186222,Block Group 2,552927,0.552927,60.0,108.51342039726764,4.696047102452247,+33.2343627,-117.3274901
060730186013,Block Group 3,2426172,2.426172,35.0,14.4260176112823,2.736055539173434,+33.2308005,-117.3540528
060730185203,Block Group 3,320636,0.320636,23.0,71.73243179181378,4.286787389491076,+33.2330501,-117.3037417
060730185222,Block Group 2,998708,0.998708,254.0,254.3285925415637,5.542551313830518,+33.2176933,-117.3103350
060730185232,Block Group 2,327037,0.327037,53.0,162.06117350636165,5.094125427985279,+33.2247409,-117.3117532
060730185212,Block Group 2,2222663,2.222663,569.0,255.9992225542064,5.549073059809736,+33.2376407,-117.3203325
060730170394,Block Group 4,1077684,1.077684,2462.0,2284.5286744537357,7.734352643942816,+32.9527143,-117.1004208
060730170442,Block Group 2,532857,0.532857,106.0,198.92766727283305,5.297955637496136,+32.9290888,-117.0824964
060730170431,Block Group 1,1284225,1.284225,1133.0,882.244155035138,6.783601668651706,+32.9307013,-117.1007977
060730170682,Block Group 2,2952297,2.952297,1566.0,530.434437998616,6.275579837395655,+32.9400630,-117.0944762
060730074013,Block Group 3,209295,0.209295,31.0,148.11629518144247,5.004726506083602,+32.7441856,-117.2301529
060730215021,Block Group 1,2096744,2.096744,952.0,454.0373073679953,6.120379409804983,+32.9603226,-117.1878822
060730170701,Block Group 1,1201718,1.201718,198.0,164.76411271196736,5.110565770008301,+33.0063500,-117.1119522
060730083803,Block Group 3,200363,0.200363,61.0,304.44742791832823,5.721777678429542,+32.9194863,-117.1180453
060730170691,Block Group 1,984288,0.984288,175.0,177.79349133586916,5.186231460152179,+33.0055028,-117.0851944
060730170631,Block Group 1,517858,0.517858,98.0,189.24106608375268,5.248292036815293,+33.0372508,-117.0821093
060730092041,Block Group 1,496073,0.496073,300.0,604.749704176603,6.406466871337627,+32.7983471,-117.1400967
060730083683,Block Group 3,822019,0.822019,231.0,281.0154023203843,5.641961687603987,+32.9746082,-117.1404194
060730085095,Block Group 5,158771,0.158771,123.0,774.7006695177331,6.653766710610715,+32.8155879,-117.1782564
060730093083,Block Group 3,534079,0.534079,3661.0,6854.791145130215,8.832848996734583,+32.7726778,-117.1555693
060730074012,Block Group 2,302981,0.302981,184.0,607.2988075159828,6.410666220969622,+32.7484940,-117.2325172
060730200381,Block Group 1,1151645,1.151645,100.0,86.83231377724907,4.475429471396779,+33.1594900,-117.1918921
060730073031,Block Group 1,205403,0.205403,54.0,262.8978155138922,5.575561965770934,+32.7370899,-117.2528295
060730072003,Block Group 3,720442,0.720442,1601.0,2222.246898431796,7.7067239732183,+32.7226521,-117.2560149
060730214012,Block Group 2,520350,0.52035,221.0,424.71413471701743,6.0537680757525045,+32.7338675,-117.2254765
060730215011,Block Group 1,949585,0.949585,271.0,285.38782731403717,5.657346931788116,+32.9575015,-117.2024613
060730054022,Block Group 2,82386,0.082386,646.0,7841.138057436943,8.96726678757323,+32.7177764,-117.1701186
060730214013,Block Group 3,1366865,1.366865,4546.0,3325.8588082948936,8.109783836973948,+32.7358847,-117.2119670
060730056011,Block Group 1,114999,0.114999,543.0,4721.780189392951,8.460152928350013,+32.7221466,-117.1636273
060730056012,Block Group 2,116962,0.116962,1063.0,9088.421880610797,9.114866585656229,+32.7207658,-117.1622870
060730054012,Block Group 2,60127,0.060127,926.0,15400.73511068239,9.642235451579817,+32.7104381,-117.1596637
060730054032,Block Group 2,104435,0.104435,497.0,4758.940968066261,8.467990545481813,+32.7109776,-117.1662077
060730054031,Block Group 1,412023,0.412023,4474.0,10858.617116034786,9.29280633651602,+32.7079244,-117.1632637
060730053013,Block Group 3,101150,0.10115,2845.0,28126.544735541273,10.244504614899611,+32.7125650,-117.1587796
060730058022,Block Group 2,58063,0.058063,847.0,14587.603120748154,9.58799589469529,+32.7214405,-117.1673856
060730041012,Block Group 2,194982,0.194982,31.0,158.98903488527148,5.0751052809183514,+32.7151261,-117.1309105
060730058011,Block Group 1,138879,0.138879,2108.0,15178.68072206741,9.627713017926546,+32.7265465,-117.1704621
060730052011,Block Group 1,437385,0.437385,1522.0,3479.7718257370507,8.155009337181875,+32.7160136,-117.1506903
060730041021,Block Group 1,380065,0.380065,384.0,1010.3534921658138,6.9190448039676955,+32.7137160,-117.1381056
060730009023,Block Group 3,123249,0.123249,232.0,1882.3682139408838,7.540817055977447,+32.7537067,-117.1444399
060730052023,Block Group 3,103703,0.103703,531.0,5120.391888373528,8.541181534286123,+32.7168925,-117.1546825
060730012022,Block Group 2,220280,0.22028,216.0,980.5701834029417,6.889153517428981,+32.7581423,-117.1357528
060730012021,Block Group 1,147042,0.147042,257.0,1747.799948314087,7.4666850878672,+32.7581641,-117.1326547
060730009021,Block Group 1,73996,0.073996,91.0,1229.796205200281,7.115416560245442,+32.7493632,-117.1444141
060730009013,Block Group 3,95834,0.095834,47.0,490.43137091220234,6.197322297919572,+32.7503126,-117.1412761
060730147012,Block Group 2,268900,0.2689,127.0,472.29453328374865,6.159717886631571,+32.7648688,-117.0319554
060730150021,Block Group 1,566541,0.566541,498.0,879.0184646830504,6.779942889846496,+32.7824513,-117.0015876
060730191093,Block Group 3,37005579,37.005579,168.0,4.539856003874443,1.711968508340967,+33.3199085,-117.1004429
060730171112,Block Group 2,3854428,3.854428,583.0,151.2546089847832,5.0255541786098545,+33.0558338,-117.2263010
060730171111,Block Group 1,19301210,19.30121,704.0,36.47439720100449,3.623657958495835,+33.0526006,-117.1659486
060730170592,Block Group 2,1203902,1.203902,114.0,94.69209287799173,4.5611356709909305,+33.0341026,-117.0541208
060730146011,Block Group 1,647271,0.647271,657.0,1015.0307985372432,6.92365894119989,+32.7564580,-117.0345796
060730214022,Block Group 2,403928,0.403928,2237.0,5538.115703788794,8.61959014674593,+32.7241830,-117.2296390
060730036012,Block Group 2,598222,0.598222,974.0,1628.1581085282721,7.395818662534438,+32.6893696,-117.1166183
060730118024,Block Group 4,160983,0.160983,34.0,211.20242510078705,5.357540654487751,+32.6871582,-117.0972457
060730200432,Block Group 2,1512699,1.512699,315.0,208.23706500764527,5.3434678914858775,+33.1033173,-117.1966587
060730200422,Block Group 2,2286680,2.28668,791.0,345.9163503419805,5.849083685589064,+33.1130656,-117.2132870
060730171121,Block Group 1,13902869,13.902869,742.0,53.37027918482149,3.9958176660503195,+33.0753039,-117.1867393
060730200313,Block Group 3,1450655,1.450655,58.0,39.98193919298524,3.713131462164217,+33.1197838,-117.2296854
060730068012,Block Group 2,338610,0.33861,104.0,307.13800537491505,5.730547752019532,+32.7543487,-117.2328959
060730066002,Block Group 2,314461,0.314461,499.0,1586.8422475283103,7.3701312965250905,+32.7462394,-117.2043848
060730202024,Block Group 4,168856,0.168856,17.0,100.67750035533236,4.621806043134217,+33.1365484,-117.0736098
060730200341,Block Group 1,1402956,1.402956,270.0,192.45079674629852,5.2650231997542125,+33.0712908,-117.2532061
060730170662,Block Group 2,14225041,14.225041,212.0,14.903296236545119,2.7665263982148747,+33.0437565,-117.1027647
060730201053,Block Group 3,628035,0.628035,491.0,781.803561903397,6.6628817857203035,+33.1483826,-117.0925703
060730201111,Block Group 1,2371154,2.371154,217.0,91.51662017734823,4.527388305971248,+33.1729075,-117.0935075
060730201113,Block Group 3,2181169,2.181169,48.0,22.00654786492931,3.1357788651922394,+33.1903465,-117.0876426
060730170524,Block Group 4,602757,0.602757,400.0,663.6173449665454,6.499211453934655,+32.9973879,-117.0777631
060730101123,Block Group 3,377633,0.377633,232.0,614.3530888455193,6.422196231262072,+32.5689408,-117.0810123
060730083473,Block Group 3,218866,0.218866,26.0,118.79414801750843,4.785774836554263,+32.9292352,-117.1498655
060730083461,Block Group 1,1816014,1.816014,36.0,19.823635720869994,3.0360886743040463,+32.9322708,-117.1564190
060730170601,Block Group 1,1241734,1.241734,65.0,52.34615465147931,3.976801897389573,+33.0429309,-117.0518551
060730083752,Block Group 2,730977,0.730977,48.0,65.66554077624878,4.199688189381049,+32.8637325,-117.1958595
060730083761,Block Group 1,228144,0.228144,2327.0,10199.698436075461,9.230211471053162,+32.8699273,-117.2056666
060730041011,Block Group 1,92366,0.092366,143.0,1548.1887274538249,7.345486671248145,+32.7179470,-117.1317106
060730031123,Block Group 3,393578,0.393578,21.0,53.356640869154276,3.995566793207937,+32.7059754,-117.0692596
060730200431,Block Group 1,2083076,2.083076,243.0,116.65440915261853,4.767751591331468,+33.1054810,-117.1747110
060730214011,Block Group 1,530539,0.530539,145.0,273.30695764119133,5.614247762700948,+32.7269873,-117.2204110
060730030033,Block Group 3,635057,0.635057,37.0,58.2624866744245,4.081976503371422,+32.7275673,-117.0606520
060730029023,Block Group 3,426797,0.426797,130.0,304.59445591229553,5.722258915479556,+32.7562772,-117.0619913
060730029045,Block Group 5,798670,0.79867,1437.0,1799.2412385591044,7.495675956325912,+32.7748384,-117.0624679
060730027103,Block Group 3,326334,0.326334,127.0,389.1718300881918,5.966587232062154,+32.7408161,-117.0859368
060730025024,Block Group 4,403824,0.403824,51.0,126.29264233923689,4.846488706086538,+32.7314829,-117.1040983
060730171132,Block Group 2,8078760,8.07876,432.0,53.4735528719754,3.9977153154842604,+33.0802544,-117.2099174
060730135063,Block Group 3,6092696,6.092696,120.0,19.695714343863536,3.029926642307971,+32.7286748,-116.9525333
060730133233,Block Group 3,882279,0.882279,373.0,422.76876135553493,6.049187932299903,+32.6401312,-116.9770860
060730018023,Block Group 3,97472,0.097472,148.0,1518.3847669074196,7.326060773289904,+32.7643897,-117.1194997
060730166181,Block Group 1,617232,0.617232,43.0,69.66586307903673,4.257962614416181,+32.8350760,-117.0323038
060730201103,Block Group 3,36651050,36.65105,317.0,8.649138292081673,2.2668686152064157,+33.1900717,-117.0398385
060730018024,Block Group 4,100644,0.100644,231.0,2295.21879098605,7.739019045140751,+32.7644053,-117.1240381
060730018022,Block Group 2,107820,0.10782,183.0,1697.2732331663885,7.43736726862932,+32.7621991,-117.1250606
060730026014,Block Group 4,164698,0.164698,96.0,582.885038069679,6.369704110829794,+32.7477169,-117.0944487
060730207062,Block Group 2,6114998,6.114998,375.0,61.32463166790897,4.13235671953109,+33.0879345,-117.0378217
060730053012,Block Group 2,98486,0.098486,1549.0,15728.123794244866,9.663269291655654,+32.7146681,-117.1587954
060730053022,Block Group 2,70132,0.070132,511.0,7286.260195060742,8.893882923779174,+32.7122964,-117.1645989
060730024023,Block Group 3,100735,0.100735,253.0,2511.5401796793567,7.829049544151644,+32.7468217,-117.1017774
060730207064,Block Group 4,3578425,3.578425,284.0,79.36452489572926,4.386572846172973,+33.0931053,-117.0511988
060730052021,Block Group 1,40001,0.040001,253.0,6324.841878953026,8.752398408130034,+32.7178110,-117.1560821
060730013021,Block Group 1,144313,0.144313,42.0,291.0340717745456,5.676870479620618,+32.7515813,-117.1344800
060730012012,Block Group 2,146541,0.146541,377.0,2572.658846329696,7.853083841038639,+32.7581715,-117.1301781
060730009012,Block Group 2,95977,0.095977,138.0,1437.8444835741896,7.271595628478789,+32.7503168,-117.1388058
060730133221,Block Group 1,540026,0.540026,55.0,101.84694810990582,4.633241942444374,+32.6256876,-117.0025313
060730008005,Block Group 5,86046,0.086046,30.0,348.6507217069939,5.8569347182318126,+32.7453993,-117.1441955
060730213051,Block Group 1,29798838,29.798838,363.0,12.181683057574258,2.5788282187649525,+32.7531059,-116.8690338
060730211012,Block Group 2,99245467,99.245467,268.0,2.7003752221751345,1.3084342259070756,+32.6825528,-116.4933658
060730100133,Block Group 3,177296,0.177296,49.0,276.37397346809854,5.625366680364787,+32.5585372,-117.0525701
060730032014,Block Group 4,403618,0.403618,45.0,111.49155885019995,4.722878186386733,+32.6855167,-117.0589715
060730158024,Block Group 4,206600,0.2066,418.0,2023.2333010648597,7.612946291089124,+32.7901807,-116.9556401
060730153022,Block Group 2,800296,0.800296,144.0,179.93342463288582,5.198129143895752,+32.7781075,-116.9748369
060730157061,Block Group 1,271734,0.271734,412.0,1516.1886256412522,7.324614312845732,+32.7912910,-116.9463957
060730157051,Block Group 1,208207,0.208207,595.0,2857.732929248296,7.95813377391498,+32.7912863,-116.9495778
060730154082,Block Group 2,783802,0.783802,457.0,583.0554145051939,6.369995866178019,+32.7836626,-116.9323155
060730133201,Block Group 1,1546857,1.546857,65.0,42.02069098824261,3.761681185733897,+32.6248274,-116.9358081
060730149021,Block Group 1,248051,0.248051,269.0,1084.454406553491,6.989753986182419,+32.7717286,-117.0039826
060730132062,Block Group 2,163026,0.163026,131.0,803.5528075276336,6.6902866044617255,+32.6056627,-117.0772803
060730134251,Block Group 1,2735893,2.735893,473.0,172.8868782514521,5.158404962799983,+32.6518972,-116.9424204
060730134232,Block Group 2,12515167,12.515167,90.0,7.191274395299719,2.1030694895816584,+32.6850184,-116.9698595
060730210013,Block Group 3,1443477765,1443.477765,63.0,0.04364459330622249,0.04271900363412326,+32.9674126,-116.2802017
060730213023,Block Group 3,84945749,84.945749,102.0,1.200766385613952,0.7888056567992752,+32.7481971,-116.7323897
060730134241,Block Group 1,562301,0.562301,282.0,501.5107566943683,6.21961704606107,+32.6595532,-116.9661204
060730164031,Block Group 1,4631129,4.631129,314.0,67.80204135967709,4.231233415424664,+32.8105584,-116.9053110
060730208121,Block Group 1,6455154,6.455154,577.0,89.38593873980388,4.5040887103860925,+33.0592874,-116.8598141
060730133202,Block Group 2,1126439,1.126439,165.0,146.4793033621883,4.993687849746083,+32.6391440,-116.9396779
060730211021,Block Group 1,497643242,497.643242,358.0,0.7193908603304212,0.5419700771284112,+32.7429832,-116.3380731
060730211011,Block Group 1,343890682,343.890682,301.0,0.8752781501651736,0.6287569951748416,+32.6875782,-116.5835984
060730100161,Block Group 1,19164041,19.164041,3098.0,161.65692820214693,5.091643247783148,+32.5796769,-116.9587972
060730134242,Block Group 2,1148106,1.148106,2934.0,2555.5131669027073,7.846399564869673,+32.6535826,-116.9682217
060730191112,Block Group 2,13814384,13.814384,1413.0,102.28469108720302,4.637489166568104,+33.2143185,-116.9949418
060730153023,Block Group 3,653950,0.65395,417.0,637.6634299258353,6.459377601884043,+32.7773551,-116.9635832
